student_id,attendance,cgpa,aptitude_score,coding_score,communication_score,mock_exam_score,backlogs,career_interest,placement_status,exam_selected
S02809,73,6.65,43,83,47,7,1,Software Engineer,In Progress,SkillsCert
S02810,78,7.25,52,61,94,88,1,Software Engineer,Placed,GATE
S02811,73,6.13,6,98,52,77,1,Business Analyst,In Progress,RRB-NTPC
S02812,75,6.8,11,67,55,98,0,Data Scientist,In Progress,GRE
S02813,61,8.02,11,91,10,40,1,AI Researcher,In Progress,No exam
S02814,92,8.12,99,18,34,66,1,AI Researcher,Not Placed,CAT
S02815,85,9.11,80,24,1,10,1,Cybersecurity,Not Placed,GRE
S02816,95,7.66,28,88,24,13,0,AI Researcher,In Progress,SkillsCert
S02817,89,5.94,58,0,72,14,0,Software Engineer,Not Placed,GATE
S02818,84,5.12,7,57,40,15,0,Software Engineer,Not Placed,No exam
S02819,83,8.31,20,27,0,6,1,Business Analyst,Not Placed,RRB-NTPC
S02820,60,5.66,71,12,57,44,4,Software Engineer,Not Placed,GRE
S02821,96,9.97,14,98,48,71,1,Business Analyst,Placed,No exam
S02822,65,7.12,91,78,30,64,1,AI Researcher,In Progress,No exam
S02823,80,8.06,56,79,25,7,1,Cybersecurity,In Progress,GRE
S02824,74,8.03,82,61,53,81,0,Cybersecurity,In Progress,GRE
S02825,64,6.75,30,16,49,30,1,Cybersecurity,Not Placed,RRB-NTPC
S02826,76,5.97,33,86,43,79,1,Cybersecurity,In Progress,GATE
S02827,76,9.69,37,22,92,68,1,Data Scientist,In Progress,No exam
S02828,63,7.72,17,42,53,67,0,Software Engineer,In Progress,GATE
S02829,75,9.7,55,31,63,89,0,Cybersecurity,In Progress,GATE
S02830,87,9.63,89,17,90,11,0,Cybersecurity,In Progress,GRE
S02831,87,6.92,44,25,23,10,1,AI Researcher,Not Placed,CAT
S02832,92,5.17,59,68,28,27,1,Cloud Engineer,Not Placed,GATE
S02833,91,8.46,35,33,84,69,0,Data Scientist,In Progress,RRB-NTPC
S02834,99,5.37,100,90,35,0,1,Cybersecurity,In Progress,No exam
S02835,76,6.59,76,21,31,87,0,Business Analyst,Not Placed,GRE
S02836,76,6.51,67,99,97,35,0,Data Scientist,Placed,GATE
S02837,81,6.71,55,4,40,57,0,Cybersecurity,Not Placed,No exam
S02838,88,8.77,24,12,22,27,1,AI Researcher,Not Placed,GRE
S02839,71,7.42,84,73,73,40,0,Software Engineer,In Progress,SkillsCert
S02840,73,7.72,86,55,90,52,1,AI Researcher,In Progress,CAT
S02841,68,9.27,36,18,15,100,1,Software Engineer,Not Placed,CAT
S02842,95,6.28,20,35,42,35,1,Data Scientist,Not Placed,GRE
S02843,100,5.28,65,41,6,55,1,Data Scientist,Not Placed,RRB-NTPC
S02844,85,5.96,1,11,48,37,0,AI Researcher,Not Placed,RRB-NTPC
S02845,86,9.45,73,26,26,53,0,Cloud Engineer,Not Placed,GATE
S02846,75,9.29,64,46,82,50,0,Software Engineer,In Progress,CAT
S02847,88,9.1,18,78,57,6,0,AI Researcher,Placed,SkillsCert
S02848,79,8.61,76,98,99,26,0,Business Analyst,Placed,GRE
S02849,80,9.33,13,38,33,62,1,AI Researcher,Not Placed,GATE
S02850,84,8.56,30,18,86,12,0,Cybersecurity,In Progress,No exam
S02851,93,8.09,0,74,53,86,1,Software Engineer,In Progress,GRE
S02852,83,5.81,25,86,83,90,0,Business Analyst,Placed,CAT
S02853,91,8.14,50,12,65,77,0,Cloud Engineer,Not Placed,GATE
S02854,63,6.99,19,71,17,49,1,Software Engineer,Not Placed,RRB-NTPC
S02855,86,8.65,7,63,57,66,0,Cloud Engineer,In Progress,GRE
S02856,89,5.54,88,48,97,74,0,Software Engineer,In Progress,GATE
S02857,96,6.58,18,89,49,73,1,Software Engineer,In Progress,RRB-NTPC
S02858,73,8.02,8,27,55,23,1,Business Analyst,Not Placed,GRE
S02859,68,5.96,12,95,37,33,3,Data Scientist,In Progress,SkillsCert
S02860,98,5.68,46,14,60,67,0,Software Engineer,Not Placed,No exam
S02861,65,7.42,60,14,33,46,0,Cloud Engineer,Not Placed,No exam
S02862,75,7.13,46,81,70,41,1,Cloud Engineer,In Progress,No exam
S02863,78,5.13,7,40,27,83,1,AI Researcher,Not Placed,GRE
S02864,80,5.24,41,81,36,38,0,Software Engineer,In Progress,GATE
S02865,96,7.24,57,75,85,47,1,Software Engineer,Placed,CAT
S02866,86,6.54,52,63,48,90,0,AI Researcher,In Progress,GATE
S02867,66,6.79,64,53,33,42,1,AI Researcher,Not Placed,CAT
S02868,62,10.0,46,14,6,47,0,AI Researcher,Not Placed,RRB-NTPC
S02869,89,6.09,71,22,82,8,0,Data Scientist,Not Placed,GATE
S02870,81,9.28,9,14,38,66,0,Data Scientist,Not Placed,GATE
S02871,70,8.81,79,46,60,77,0,AI Researcher,In Progress,RRB-NTPC
S02872,77,6.62,78,16,89,1,0,Data Scientist,In Progress,SkillsCert
S02873,92,7.28,42,33,94,16,1,Cybersecurity,In Progress,SkillsCert
S02874,69,7.3,28,30,47,92,1,Cybersecurity,Not Placed,GATE
S02875,95,7.6,9,100,70,63,0,AI Researcher,Placed,GATE
S02876,84,6.72,98,27,66,22,0,Data Scientist,Not Placed,RRB-NTPC
S02877,68,9.62,6,50,96,58,0,Cloud Engineer,Placed,No exam
S02878,90,9.78,64,97,25,65,0,Business Analyst,In Progress,RRB-NTPC
S02879,81,5.39,43,40,2,40,1,Cloud Engineer,Not Placed,No exam
S02880,99,6.06,13,86,27,11,0,Software Engineer,In Progress,SkillsCert
S02881,100,6.36,45,12,64,21,1,Cloud Engineer,Not Placed,GRE
S02882,84,7.57,9,54,12,54,0,Software Engineer,Not Placed,RRB-NTPC
S02883,95,7.01,62,63,19,96,1,AI Researcher,Not Placed,No exam
S02884,89,8.07,54,67,14,97,0,Cloud Engineer,Not Placed,No exam
S02885,96,9.9,5,82,36,49,1,Data Scientist,In Progress,GRE
S02886,63,7.77,23,6,80,10,1,Software Engineer,Not Placed,SkillsCert
S02887,65,5.2,48,55,7,87,2,AI Researcher,Not Placed,No exam
S02888,96,7.39,94,64,37,82,1,Data Scientist,In Progress,CAT
S02889,93,8.14,7,2,51,24,1,Business Analyst,Not Placed,No exam
S02890,75,6.48,59,50,20,19,0,Cybersecurity,Not Placed,No exam
S02891,97,5.89,53,50,32,89,0,Data Scientist,Not Placed,RRB-NTPC
S02892,98,6.4,76,46,97,82,1,Software Engineer,In Progress,RRB-NTPC
S02893,71,6.24,16,64,82,4,1,AI Researcher,In Progress,CAT
S02894,74,10.0,37,5,58,3,0,AI Researcher,Not Placed,No exam
S02895,61,7.34,93,29,37,17,0,Cybersecurity,Not Placed,GRE
S02896,82,9.28,13,92,41,100,0,Software Engineer,Placed,GRE
S02897,73,6.31,6,73,90,48,0,AI Researcher,Placed,GRE
S02898,98,8.92,61,14,71,22,1,Cloud Engineer,In Progress,GRE
S02899,90,8.6,16,84,30,99,1,Data Scientist,In Progress,SkillsCert
S02900,86,6.67,0,70,41,76,0,Cybersecurity,In Progress,GATE
S02901,96,9.08,23,14,52,10,1,Software Engineer,Not Placed,GRE
S02902,65,6.23,71,33,60,87,2,Business Analyst,Not Placed,GATE
S02903,85,6.97,55,31,95,79,1,Data Scientist,In Progress,GATE
S02904,66,7.57,66,51,17,29,1,AI Researcher,Not Placed,SkillsCert
S02905,70,7.55,46,99,82,11,1,Cybersecurity,Placed,RRB-NTPC
S02906,84,9.08,85,60,82,85,0,Software Engineer,Placed,CAT
S02907,88,5.26,2,6,11,26,0,AI Researcher,Not Placed,RRB-NTPC
S02908,76,7.57,49,78,4,32,1,Cloud Engineer,Not Placed,GRE
S02909,91,7.03,59,65,57,18,0,Software Engineer,In Progress,GRE
S02910,79,9.07,92,73,6,10,1,Business Analyst,In Progress,RRB-NTPC
S02911,92,6.33,58,42,28,86,0,AI Researcher,Not Placed,CAT
S02912,70,8.63,99,96,80,18,1,Software Engineer,Placed,GRE
S02913,91,9.49,32,40,15,59,0,Software Engineer,Not Placed,GATE
S02914,82,9.27,55,51,2,50,0,Business Analyst,Not Placed,SkillsCert
S02915,83,8.9,55,23,12,91,1,Cloud Engineer,Not Placed,RRB-NTPC
S02916,66,7.3,78,21,55,37,0,Software Engineer,Not Placed,GATE
S02917,65,5.52,58,18,77,44,3,Cloud Engineer,Not Placed,SkillsCert
S02918,78,7.99,89,100,93,8,1,Cloud Engineer,Placed,CAT
S02919,70,9.53,23,32,76,91,1,AI Researcher,In Progress,RRB-NTPC
S02920,93,5.6,11,8,89,59,0,AI Researcher,Not Placed,RRB-NTPC
S02921,62,5.5,93,7,36,92,3,Software Engineer,Not Placed,GRE
S02922,61,6.45,45,8,89,13,2,Business Analyst,Not Placed,GATE
S02923,74,6.31,51,100,7,25,0,Cybersecurity,In Progress,No exam
S02924,67,9.72,61,7,62,94,1,Business Analyst,In Progress,CAT
S02925,96,5.49,19,18,2,96,0,Software Engineer,Not Placed,GRE
S02926,77,5.82,68,12,79,32,1,Business Analyst,Not Placed,GRE
S02927,66,7.88,15,65,20,43,1,Cybersecurity,Not Placed,No exam
S02928,68,7.41,54,46,4,57,0,Cybersecurity,Not Placed,RRB-NTPC
S02929,63,8.18,85,35,60,29,1,AI Researcher,In Progress,CAT
S02930,96,5.65,18,29,42,18,0,Cybersecurity,Not Placed,No exam
S02931,74,7.92,10,86,17,62,1,Software Engineer,In Progress,SkillsCert
S02932,66,9.43,64,55,38,10,1,Cybersecurity,In Progress,CAT
S02933,77,5.69,63,56,42,86,0,AI Researcher,Not Placed,RRB-NTPC
S02934,86,9.1,0,47,36,22,0,Business Analyst,In Progress,GRE
S02935,97,5.48,80,41,42,84,0,Cybersecurity,Not Placed,RRB-NTPC
S02936,69,5.11,32,90,95,4,5,Cybersecurity,Placed,CAT
S02937,62,6.29,40,92,29,12,2,Business Analyst,In Progress,CAT
S02938,81,9.32,70,77,26,14,0,AI Researcher,In Progress,RRB-NTPC
S02939,67,5.85,52,77,37,17,2,Cloud Engineer,In Progress,No exam
S02940,73,8.81,43,51,67,44,1,Data Scientist,In Progress,RRB-NTPC
S02941,99,8.64,21,91,83,78,0,Data Scientist,Placed,CAT
S02942,70,8.87,78,68,79,11,1,Cloud Engineer,Placed,No exam
S02943,72,9.91,17,83,40,62,0,Business Analyst,In Progress,SkillsCert
S02944,73,6.59,12,8,58,39,1,Cloud Engineer,Not Placed,GRE
S02945,76,6.4,6,79,74,88,0,Cybersecurity,In Progress,No exam
S02946,93,6.56,2,29,19,12,0,AI Researcher,Not Placed,RRB-NTPC
S02947,92,9.41,33,68,6,12,1,AI Researcher,In Progress,CAT
S02948,81,9.58,54,88,63,74,1,Cloud Engineer,Placed,CAT
S02949,85,6.05,19,41,21,97,0,Cybersecurity,Not Placed,GRE
S02950,61,6.35,33,36,32,23,2,Software Engineer,Not Placed,GATE
S02951,75,6.96,67,2,8,73,0,AI Researcher,Not Placed,SkillsCert
S02952,97,6.85,79,80,82,75,0,Cloud Engineer,Placed,GATE
S02953,80,7.79,35,70,68,54,0,Cloud Engineer,In Progress,CAT
S02954,90,6.81,27,59,46,59,1,Business Analyst,In Progress,GATE
S02955,72,7.7,63,78,81,17,0,Business Analyst,Placed,GATE
S02956,87,6.13,64,50,12,50,1,Data Scientist,Not Placed,No exam
S02957,65,6.1,50,69,19,41,5,Data Scientist,Not Placed,GRE
S02958,76,9.8,90,10,39,97,0,AI Researcher,Not Placed,GRE
S02959,69,8.8,44,58,1,3,1,Data Scientist,Not Placed,GATE
S02960,91,7.73,80,89,57,44,1,Data Scientist,In Progress,GATE
S02961,81,8.42,26,38,78,44,0,Business Analyst,In Progress,CAT
S02962,83,5.65,4,29,70,4,0,AI Researcher,Not Placed,SkillsCert
S02963,85,6.7,77,81,32,49,1,Data Scientist,In Progress,SkillsCert
S02964,97,9.15,6,72,17,11,1,AI Researcher,In Progress,CAT
S02965,61,7.35,3,50,3,66,0,Cybersecurity,Not Placed,SkillsCert
S02966,76,8.65,94,3,40,56,1,Business Analyst,Not Placed,RRB-NTPC
S02967,84,6.91,100,79,77,43,0,Business Analyst,Placed,RRB-NTPC
S02968,98,5.2,82,85,14,65,1,Business Analyst,Not Placed,CAT
S02969,86,8.15,36,96,66,72,0,Business Analyst,Placed,No exam
S02970,63,7.38,67,20,38,46,0,Cloud Engineer,Not Placed,No exam
S02971,77,6.64,71,13,51,44,0,AI Researcher,Not Placed,CAT
S02972,67,7.64,96,33,27,31,0,AI Researcher,Not Placed,GRE
S02973,71,7.11,81,58,53,27,1,Business Analyst,In Progress,RRB-NTPC
S02974,63,7.73,66,31,63,86,1,Cloud Engineer,In Progress,GRE
S02975,100,6.66,45,64,36,27,0,Cloud Engineer,In Progress,No exam
S02976,96,8.98,2,63,67,72,1,Cybersecurity,In Progress,GRE
S02977,75,7.82,53,48,59,96,1,Business Analyst,In Progress,GATE
S02978,88,5.23,74,0,91,74,1,Data Scientist,Not Placed,GRE
S02979,73,5.81,10,81,90,14,0,AI Researcher,Placed,RRB-NTPC
S02980,77,8.23,93,12,51,88,0,Cloud Engineer,Not Placed,SkillsCert
S02981,76,8.0,11,93,14,18,0,Business Analyst,In Progress,CAT
S02982,72,9.01,65,64,61,90,0,Business Analyst,In Progress,No exam
S02983,81,8.39,100,14,75,37,1,AI Researcher,In Progress,RRB-NTPC
S02984,92,8.68,25,67,98,73,0,Business Analyst,Placed,GRE
S02985,80,6.67,74,58,44,62,1,AI Researcher,In Progress,No exam
S02986,94,5.61,44,87,13,44,0,Cybersecurity,Not Placed,GRE
S02987,69,6.86,40,53,8,87,1,Cybersecurity,Not Placed,CAT
S02988,89,5.47,60,32,74,100,1,Cloud Engineer,Not Placed,RRB-NTPC
S02989,88,5.51,92,33,48,29,0,Business Analyst,Not Placed,No exam
S02990,88,6.11,54,60,3,10,1,AI Researcher,Not Placed,CAT
S02991,75,7.77,65,44,21,99,0,Cloud Engineer,Not Placed,GRE
S02992,76,8.67,43,83,37,7,1,Cloud Engineer,In Progress,GRE
S02993,67,8.29,94,70,71,2,1,AI Researcher,In Progress,GATE
S02994,65,5.75,66,86,18,78,5,AI Researcher,Not Placed,GATE
S02995,74,6.86,49,69,67,11,1,Software Engineer,In Progress,CAT
S02996,81,8.96,14,32,39,62,0,AI Researcher,Not Placed,GATE
S02997,73,8.85,22,91,6,64,0,Business Analyst,In Progress,GATE
S02998,78,9.84,25,4,20,82,1,Cloud Engineer,Not Placed,RRB-NTPC
S02999,87,8.91,12,50,44,71,1,Cloud Engineer,In Progress,CAT
S03000,72,5.39,68,69,56,54,0,Software Engineer,In Progress,CAT
S03001,93,8.72,27,52,86,29,1,Software Engineer,Placed,GRE
S03002,89,9.53,3,62,17,93,0,Cloud Engineer,In Progress,CAT
S03003,86,5.12,52,1,34,9,1,Business Analyst,Not Placed,GRE
S03004,89,9.94,86,23,91,20,0,Business Analyst,In Progress,GATE
S03005,80,5.55,18,87,41,82,1,Business Analyst,In Progress,SkillsCert
S03006,66,6.96,64,89,90,11,0,Data Scientist,Placed,GATE
S03007,65,5.89,74,84,49,92,3,Software Engineer,In Progress,GRE
S03008,99,9.21,68,49,35,11,0,Data Scientist,In Progress,SkillsCert
S03009,84,6.02,68,67,38,10,0,AI Researcher,In Progress,No exam
S03010,70,5.92,1,73,19,44,1,AI Researcher,Not Placed,CAT
S03011,67,9.9,25,93,3,17,1,Business Analyst,In Progress,RRB-NTPC
S03012,76,9.33,62,43,71,28,1,Software Engineer,In Progress,No exam
S03013,82,5.83,49,69,77,64,1,AI Researcher,In Progress,SkillsCert
S03014,71,6.34,0,60,69,80,1,Data Scientist,In Progress,GATE
S03015,71,8.72,85,92,91,83,0,Data Scientist,Placed,No exam
S03016,93,7.62,99,5,50,52,0,Business Analyst,Not Placed,GATE
S03017,62,6.39,96,93,30,6,2,Software Engineer,In Progress,SkillsCert
S03018,72,5.87,56,35,78,15,0,Cloud Engineer,In Progress,RRB-NTPC
S03019,68,6.95,5,50,28,94,0,Data Scientist,Not Placed,GRE
S03020,81,7.09,69,2,62,14,1,Data Scientist,Not Placed,RRB-NTPC
S03021,99,7.56,3,29,71,15,1,AI Researcher,In Progress,RRB-NTPC
S03022,66,5.8,84,23,60,5,5,Software Engineer,Not Placed,SkillsCert
S03023,100,5.87,10,3,87,4,0,Cybersecurity,Not Placed,GRE
S03024,84,6.82,35,75,90,79,1,AI Researcher,Placed,No exam
S03025,97,7.2,95,4,55,12,1,Software Engineer,Not Placed,No exam
S03026,69,7.02,38,26,98,82,0,Business Analyst,In Progress,RRB-NTPC
S03027,69,8.19,42,30,26,10,1,Software Engineer,Not Placed,GRE
S03028,96,5.93,83,35,18,63,1,Software Engineer,Not Placed,CAT
S03029,89,7.74,86,10,32,76,0,Business Analyst,Not Placed,GATE
S03030,69,6.21,46,2,17,73,4,Cybersecurity,Not Placed,CAT
S03031,86,8.09,57,55,29,1,0,Data Scientist,Not Placed,GRE
S03032,81,7.23,63,95,89,82,0,Cybersecurity,Placed,GATE
S03033,73,9.03,91,54,22,29,0,Software Engineer,In Progress,GRE
S03034,69,7.6,94,42,71,86,0,Cybersecurity,In Progress,GRE
S03035,99,5.62,97,10,74,56,1,AI Researcher,Not Placed,RRB-NTPC
S03036,82,9.21,55,73,92,71,1,Software Engineer,Placed,CAT
S03037,87,5.96,67,26,54,2,1,Cloud Engineer,Not Placed,CAT
S03038,71,8.81,92,40,18,75,1,Cloud Engineer,Not Placed,GATE
S03039,74,9.07,46,2,75,50,1,Cybersecurity,In Progress,No exam
S03040,96,6.92,28,83,98,72,1,Data Scientist,Placed,No exam
S03041,75,9.67,100,15,76,4,0,Software Engineer,In Progress,No exam
S03042,95,6.83,3,87,18,52,0,Software Engineer,In Progress,CAT
S03043,71,6.21,44,91,18,56,1,Data Scientist,In Progress,No exam
S03044,86,8.77,79,56,39,74,0,Data Scientist,In Progress,RRB-NTPC
S03045,76,9.94,84,97,55,86,1,Business Analyst,Placed,No exam
S03046,82,5.56,25,55,97,40,1,Cloud Engineer,In Progress,GATE
S03047,92,7.34,58,62,32,40,1,Data Scientist,In Progress,No exam
S03048,99,8.53,13,4,15,39,1,Business Analyst,Not Placed,GRE
S03049,60,8.85,41,22,59,69,0,Cybersecurity,In Progress,GRE
S03050,97,6.91,6,21,98,42,1,Data Scientist,In Progress,CAT
S03051,92,7.94,66,99,93,15,0,AI Researcher,Placed,SkillsCert
S03052,89,6.24,88,27,65,56,0,Software Engineer,Not Placed,GRE
S03053,87,6.49,49,97,17,38,1,Data Scientist,In Progress,GATE
S03054,60,6.58,49,67,73,0,0,Software Engineer,In Progress,SkillsCert
S03055,99,9.34,37,51,91,20,0,Business Analyst,Placed,No exam
S03056,94,9.91,91,36,53,1,0,Cybersecurity,In Progress,RRB-NTPC
S03057,81,5.18,27,93,51,100,0,Data Scientist,In Progress,CAT
S03058,71,5.04,20,82,10,43,0,Cybersecurity,Not Placed,CAT
S03059,100,7.6,26,40,14,20,1,Cybersecurity,Not Placed,CAT
S03060,100,9.51,55,60,88,80,1,Cybersecurity,Placed,GRE
S03061,91,7.16,20,53,46,30,0,Cloud Engineer,In Progress,GRE
S03062,65,9.75,4,74,97,5,0,Cloud Engineer,Placed,GATE
S03063,98,5.64,19,36,88,82,0,Cloud Engineer,In Progress,GATE
S03064,69,8.69,82,6,12,15,0,Data Scientist,Not Placed,GATE
S03065,93,8.71,65,1,56,53,1,Business Analyst,Not Placed,No exam
S03066,68,5.79,27,95,13,82,3,Cloud Engineer,In Progress,GRE
S03067,74,5.05,71,28,98,59,1,Data Scientist,In Progress,GATE
S03068,62,7.71,74,71,16,39,0,Data Scientist,Not Placed,RRB-NTPC
S03069,87,8.15,29,94,100,10,1,Cloud Engineer,Placed,No exam
S03070,91,9.99,36,65,62,36,0,Cloud Engineer,Placed,GRE
S03071,75,6.73,31,46,95,92,0,AI Researcher,In Progress,No exam
S03072,81,9.87,39,79,43,57,1,Business Analyst,In Progress,No exam
S03073,88,8.5,2,79,54,27,0,Business Analyst,In Progress,GATE
S03074,61,7.41,44,29,79,16,1,AI Researcher,In Progress,GATE
S03075,66,8.96,54,7,91,97,0,Data Scientist,In Progress,CAT
S03076,94,5.62,15,86,63,81,1,Cloud Engineer,In Progress,GATE
S03077,79,5.88,82,79,98,27,0,Cybersecurity,Placed,SkillsCert
S03078,74,8.83,61,9,8,41,0,Data Scientist,Not Placed,GRE
S03079,91,6.99,88,17,68,32,0,Cybersecurity,Not Placed,GRE
S03080,98,8.29,72,67,33,73,0,AI Researcher,In Progress,GATE
S03081,74,5.51,53,97,59,28,1,AI Researcher,In Progress,No exam
S03082,61,9.67,75,78,61,3,1,Business Analyst,Placed,CAT
S03083,76,9.75,46,92,53,70,1,Cloud Engineer,Placed,CAT
S03084,91,6.37,28,20,79,31,0,Business Analyst,Not Placed,SkillsCert
S03085,70,9.53,46,60,20,54,1,Business Analyst,In Progress,SkillsCert
S03086,73,6.22,81,99,54,49,1,Cloud Engineer,In Progress,GRE
S03087,74,7.0,29,12,27,47,0,AI Researcher,Not Placed,CAT
S03088,63,9.27,88,19,15,27,1,Software Engineer,Not Placed,GATE
S03089,69,6.43,47,92,54,23,5,Cybersecurity,In Progress,SkillsCert
S03090,67,9.82,47,56,38,22,1,Cloud Engineer,In Progress,GRE
S03091,91,7.25,54,31,35,81,1,Business Analyst,Not Placed,GRE
S03092,81,7.71,77,59,45,76,1,Software Engineer,In Progress,GATE
S03093,91,8.38,53,3,14,23,0,Business Analyst,Not Placed,RRB-NTPC
S03094,71,6.39,53,53,88,0,0,Business Analyst,In Progress,No exam
S03095,61,5.29,98,10,94,52,3,AI Researcher,Not Placed,GATE
S03096,67,6.2,7,56,79,59,5,Cybersecurity,In Progress,RRB-NTPC
S03097,64,9.01,19,72,79,52,1,Software Engineer,Placed,SkillsCert
S03098,62,8.03,98,28,35,92,1,Data Scientist,Not Placed,No exam
S03099,74,7.53,95,67,100,45,1,Software Engineer,Placed,No exam
S03100,74,7.14,64,47,61,46,1,Business Analyst,In Progress,RRB-NTPC
S03101,86,7.27,86,9,67,58,1,Business Analyst,Not Placed,CAT
S03102,100,6.23,60,1,78,65,1,Data Scientist,Not Placed,CAT
S03103,70,8.42,4,64,42,34,1,Software Engineer,In Progress,CAT
S03104,91,5.25,5,31,24,91,0,Cybersecurity,Not Placed,No exam
S03105,73,7.18,79,89,43,36,0,Business Analyst,In Progress,CAT
S03106,73,6.71,56,87,36,34,1,Business Analyst,In Progress,RRB-NTPC
S03107,65,7.17,95,6,4,96,0,AI Researcher,Not Placed,RRB-NTPC
S03108,63,7.04,48,63,0,85,0,Software Engineer,Not Placed,GRE
S03109,80,8.37,8,28,55,41,0,Software Engineer,In Progress,RRB-NTPC
S03110,85,8.73,57,62,8,95,1,Software Engineer,Not Placed,RRB-NTPC
S03111,90,6.39,40,40,24,95,1,AI Researcher,Not Placed,CAT
S03112,79,9.36,46,85,98,67,0,Software Engineer,Placed,No exam
S03113,97,6.21,74,19,60,24,0,AI Researcher,Not Placed,RRB-NTPC
S03114,97,5.72,47,82,4,68,1,Data Scientist,Not Placed,No exam
S03115,82,7.95,83,31,73,33,1,Cybersecurity,In Progress,CAT
S03116,85,7.95,43,55,83,4,1,Cybersecurity,In Progress,GRE
S03117,86,7.79,44,29,32,13,1,AI Researcher,Not Placed,CAT
S03118,79,6.6,14,6,32,36,1,Software Engineer,Not Placed,GATE
S03119,98,6.81,26,2,54,17,0,Business Analyst,Not Placed,GATE
S03120,78,7.19,33,59,55,14,1,Cloud Engineer,In Progress,No exam
S03121,60,9.57,36,0,60,61,1,Data Scientist,Not Placed,CAT
S03122,83,5.08,2,13,26,63,0,Cybersecurity,Not Placed,No exam
S03123,91,8.6,61,4,10,17,0,Business Analyst,Not Placed,CAT
S03124,95,6.92,92,67,98,88,0,Cybersecurity,Placed,CAT
S03125,83,5.57,88,36,15,3,1,AI Researcher,Not Placed,SkillsCert
S03126,68,9.34,99,9,73,10,0,Data Scientist,In Progress,RRB-NTPC
S03127,87,8.25,100,54,47,9,1,Cloud Engineer,In Progress,GATE
S03128,96,8.64,72,54,31,49,1,Business Analyst,In Progress,CAT
S03129,78,6.99,63,81,16,75,1,AI Researcher,In Progress,CAT
S03130,95,7.45,59,9,87,68,0,Data Scientist,In Progress,CAT
S03131,67,8.92,32,5,34,93,1,Cybersecurity,Not Placed,No exam
S03132,79,8.14,40,38,76,36,0,Business Analyst,In Progress,SkillsCert
S03133,71,8.18,2,48,26,89,0,Data Scientist,Not Placed,No exam
S03134,97,6.74,29,6,13,40,1,Business Analyst,Not Placed,CAT
S03135,91,5.87,8,30,18,53,1,Data Scientist,Not Placed,GRE
S03136,73,8.38,5,75,17,86,1,Data Scientist,In Progress,GATE
S03137,89,5.91,9,94,70,43,0,AI Researcher,In Progress,SkillsCert
S03138,82,8.21,11,96,20,52,1,AI Researcher,In Progress,CAT
S03139,73,5.27,51,80,99,58,1,Business Analyst,Placed,SkillsCert
S03140,89,8.34,2,84,58,27,0,Business Analyst,Placed,SkillsCert
S03141,100,7.01,83,55,79,99,0,Data Scientist,In Progress,GRE
S03142,85,5.47,18,100,93,81,0,Data Scientist,Placed,GRE
S03143,71,6.14,10,90,87,58,1,Cloud Engineer,Placed,RRB-NTPC
S03144,64,9.28,27,13,25,80,0,Cybersecurity,Not Placed,GRE
S03145,68,6.61,75,31,47,97,1,Cybersecurity,Not Placed,CAT
S03146,99,9.83,26,55,52,69,0,Data Scientist,In Progress,SkillsCert
S03147,93,5.65,41,11,39,79,1,AI Researcher,Not Placed,GATE
S03148,63,5.82,31,63,3,32,2,AI Researcher,Not Placed,RRB-NTPC
S03149,80,8.47,5,20,38,90,1,Software Engineer,Not Placed,RRB-NTPC
S03150,99,6.5,43,43,10,31,1,AI Researcher,Not Placed,SkillsCert
S03151,60,8.79,63,68,17,99,0,Data Scientist,In Progress,SkillsCert
S03152,72,6.17,11,95,39,3,1,Cloud Engineer,In Progress,GATE
S03153,96,8.74,38,75,3,60,1,AI Researcher,In Progress,GATE
S03154,65,6.92,12,5,27,17,1,Data Scientist,Not Placed,RRB-NTPC
S03155,90,5.41,78,43,16,12,1,AI Researcher,Not Placed,GATE
S03156,85,5.28,17,10,60,44,0,Data Scientist,Not Placed,SkillsCert
S03157,80,8.91,11,32,36,22,1,Cloud Engineer,Not Placed,GRE
S03158,67,5.62,37,57,78,90,3,AI Researcher,In Progress,GRE
S03159,94,8.12,95,69,0,86,0,Cloud Engineer,Not Placed,No exam
S03160,95,8.22,9,25,48,69,0,Cloud Engineer,Not Placed,SkillsCert
S03161,99,6.4,90,10,95,13,0,Software Engineer,In Progress,GRE
S03162,75,8.8,17,77,28,57,0,Software Engineer,In Progress,No exam
S03163,91,9.95,14,65,92,22,0,Cloud Engineer,Placed,SkillsCert
S03164,68,6.61,92,5,66,41,0,Business Analyst,Not Placed,RRB-NTPC
S03165,95,7.32,40,65,5,67,1,Business Analyst,Not Placed,GATE
S03166,63,7.86,89,74,87,100,0,Data Scientist,Placed,RRB-NTPC
S03167,77,7.31,58,2,51,24,0,Data Scientist,Not Placed,GRE
S03168,90,7.05,17,87,42,57,0,Software Engineer,In Progress,SkillsCert
S03169,74,5.94,4,46,47,71,0,Data Scientist,Not Placed,GRE
S03170,83,8.39,59,91,41,69,1,AI Researcher,In Progress,CAT
S03171,93,8.24,65,51,54,51,1,Business Analyst,In Progress,GRE
S03172,92,5.45,13,71,57,24,0,Cloud Engineer,In Progress,RRB-NTPC
S03173,76,8.72,99,3,29,10,1,Business Analyst,Not Placed,GRE
S03174,75,6.15,86,52,75,80,0,Cybersecurity,In Progress,GRE
S03175,88,9.16,16,88,76,43,0,Software Engineer,Placed,RRB-NTPC
